city,state_id,state_name,id
Ankeny,IA,Iowa,1840007066
South San Francisco,CA,California,1840021552
Castro Valley,CA,California,1840017620
Bethesda,MD,Maryland,1840005826
Saratoga Springs,NY,New York,1840000369
Corvallis,OR,Oregon,1840018611
Brentwood,NY,New York,1840005021
Ames,IA,Iowa,1840007019
Glens Falls,NY,New York,1840000345
Michigan City,IN,Indiana,1840013869
Victoria,TX,Texas,1840023044
Malden,MA,Massachusetts,1840000430
Weirton,WV,West Virginia,1840005405
Novi,MI,Michigan,1840002423
Guayama,PR,Puerto Rico,1630035675
Alpharetta,GA,Georgia,1840013659
Wesley Chapel,FL,Florida,1840014118
Waltham,MA,Massachusetts,1840000428
Laguna Niguel,CA,California,1840020589
San Clemente,CA,California,1840021962
North Little Rock,AR,Arkansas,1840014632
Fairbanks,AK,Alaska,1840023463
Florence-Graham,CA,California,1840037057
Eden Prairie,MN,Minnesota,1840007821
Twin Rivers,NJ,New Jersey,1840005474
Pflugerville,TX,Texas,1840020892
Casper,WY,Wyoming,1840038324
Burnsville,MN,Minnesota,1840006766
Grand Forks,ND,North Dakota,1840000101
Brentwood,CA,California,1840018904
Millcreek,UT,Utah,1840018744
Elmira,NY,New York,1840000472
Sebring,FL,Florida,1840015986
La Habra,CA,California,1840020585
Coon Rapids,MN,Minnesota,1840006714
Bossier City,LA,Louisiana,1840013790
Hamilton,OH,Ohio,1840003803
Taylor,MI,Michigan,1840003965
Lakewood,WA,Washington,1840019860
Greenwood,IN,Indiana,1840007332
Bellevue,NE,Nebraska,1840007142
Montebello,CA,California,1840020499
Moore,OK,Oklahoma,1840020449
Council Bluffs,IA,Iowa,1840007117
Rowlett,TX,Texas,1840020711
Spring,TX,Texas,1840019615
Port Charlotte,FL,Florida,1840014200
Reston,VA,Virginia,1840006025
Pico Rivera,CA,California,1840020506
Dearborn Heights,MI,Michigan,1840003970
Port Orange,FL,Florida,1840015077
Encinitas,CA,California,1840020619
Springfield,OR,Oregon,1840021263
Great Falls,MT,Montana,1840019839
Rocky Mount,NC,North Carolina,1840014490
Commerce City,CO,Colorado,1840018785
Pontiac,MI,Michigan,1840002427
The Hammocks,FL,Florida,1840029009
Wellington,FL,Florida,1840018311
San Rafael,CA,California,1840021513
Monterey Park,CA,California,1840020500
La Mesa,CA,California,1840020625
Woodland,CA,California,1840021485
Marietta,GA,Georgia,1840015633
Chapel Hill,NC,North Carolina,1840016152
Gardena,CA,California,1840020482
Meriden,CT,Connecticut,1840004848
Bristol,CT,Connecticut,1840004772
Revere,MA,Massachusetts,1840000457
Medford,MA,Massachusetts,1840000431
Palm Harbor,FL,Florida,1840014143
Cupertino,CA,California,1840018950
Jupiter,FL,Florida,1840017255
Hendersonville,TN,Tennessee,1840014419
North Miami,FL,Florida,1840015154
Des Plaines,IL,Illinois,1840007032
Taylorsville,UT,Utah,1840021387
West Allis,WI,Wisconsin,1840003034
Sanford,FL,Florida,1840015958
Huntersville,NC,North Carolina,1840016349
Euless,TX,Texas,1840020693
Richland,WA,Washington,1840019889
Santee,CA,California,1840021992
White Plains,NY,New York,1840003477
Hoboken,NJ,New Jersey,1840003599
Kokomo,IN,Indiana,1840013844
Taunton,MA,Massachusetts,1840003220
St. Clair Shores,MI,Michigan,1840003093
Towson,MD,Maryland,1840005695
Caldwell,ID,Idaho,1840018641
South Whittier,CA,California,1840019209
Orland Park,IL,Illinois,1840011310
Stonecrest,GA,Georgia,1840029466
Palm Beach Gardens,FL,Florida,1840015125
Royal Oak,MI,Michigan,1840002430
Margate,FL,Florida,1840015999
Blue Springs,MO,Missouri,1840007396
Shoreline,WA,Washington,1840021118
Midwest City,OK,Oklahoma,1840020425
Bowie,MD,Maryland,1840005970
Apex,NC,North Carolina,1840015355
Oak Lawn,IL,Illinois,1840011306
Carson City,NV,Nevada,1840003826
Fountainebleau,FL,Florida,1840028983
Queen Creek,AZ,Arizona,1840021944
Leander,TX,Texas,1840020877
Bartlett,TN,Tennessee,1840013472
St. Cloud,FL,Florida,1840015971
Coconut Creek,FL,Florida,1840015132
Kettering,OH,Ohio,1840003783
Parker,CO,Colorado,1840022454
St. Peters,MO,Missouri,1840009721
Fountain Valley,CA,California,1840020575
Maricopa,AZ,Arizona,1840020629
Berwyn,IL,Illinois,1840007027
National City,CA,California,1840020622
Lenexa,KS,Kansas,1840001639
Highland,CA,California,1840020405
Arcadia,CA,California,1840019223
Mount Prospect,IL,Illinois,1840011300
Lake Havasu City,AZ,Arizona,1840021044
Tinley Park,IL,Illinois,1840011331
DeSoto,TX,Texas,1840019441
New Brunswick,NJ,New Jersey,1840001339
Chicopee,MA,Massachusetts,1840000462
Madison,AL,Alabama,1840015524
West Haven,CT,Connecticut,1840004852
Smyrna,GA,Georgia,1840015634
Huntington Park,CA,California,1840019235
Wylie,TX,Texas,1840022018
Diamond Bar,CA,California,1840019244
Apple Valley,MN,Minnesota,1840006768
Perth Amboy,NJ,New Jersey,1840001340
Bradenton,FL,Florida,1840014173
Brookhaven,GA,Georgia,1840029224
Hacienda Heights,CA,California,1840017921
Manhattan,KS,Kansas,1840001589
Tigard,OR,Oregon,1840021206
Tamiami,FL,Florida,1840029085
Yucaipa,CA,California,1840021732
Westchester,FL,Florida,1840014241
Peabody,MA,Massachusetts,1840000414
Plainfield,NJ,New Jersey,1840001090
Southaven,MS,Mississippi,1840015519
Apopka,FL,Florida,1840014093
Oak Park,IL,Illinois,1840011307
Horizon West,FL,Florida,1840038926
Severn,MD,Maryland,1840005925
Paramount,CA,California,1840020504
Colton,CA,California,1840019120
Kentwood,MI,Michigan,1840002930
Aspen Hill,MD,Maryland,1840005825
Minnetonka,MN,Minnesota,1840007831
Wheaton,IL,Illinois,1840010166
West Sacramento,CA,California,1840021483
Casa Grande,AZ,Arizona,1840019364
Normal,IL,Illinois,1840009401
Kendale Lakes,FL,Florida,1840029045
San Jacinto,CA,California,1840021936
Novato,CA,California,1840020260
Pinellas Park,FL,Florida,1840015112
Galveston,TX,Texas,1840020970
Edina,MN,Minnesota,1840007822
Herriman,UT,Utah,1840020155
Elyria,OH,Ohio,1840000643
Grand Island,NE,Nebraska,1840000956
Aloha,OR,Oregon,1840017414
Lacey,WA,Washington,1840019866
Bentonville,AR,Arkansas,1840013319
Levittown,NY,New York,1840005270
Methuen Town,MA,Massachusetts,1840031195
West New York,NJ,New Jersey,1840001035
Glendora,CA,California,1840020484
Smyrna,TN,Tennessee,1840017758
Florissant,MO,Missouri,1840008586
Delano,CA,California,1840019151
Kannapolis,NC,North Carolina,1840014560
Hoffman Estates,IL,Illinois,1840011263
Beaumont,CA,California,1840019298
Placentia,CA,California,1840020583
Aliso Viejo,CA,California,1840019321
Wheaton,MD,Maryland,1840031295
Cathedral City,CA,California,1840019293
Rosemead,CA,California,1840020495
Burien,WA,Washington,1840018420
Bozeman,MT,Montana,1840018509
Florin,CA,California,1840017581
Twin Falls,ID,Idaho,1840021301
Enid,OK,Oklahoma,1840020373
Country Club,FL,Florida,1840029029
Dunwoody,GA,Georgia,1840022929
Levittown,PA,Pennsylvania,1840005408
Palm Desert,CA,California,1840020555
Covina,CA,California,1840019241
Cuyahoga Falls,OH,Ohio,1840000795
Lakewood,OH,Ohio,1840000608
Marana,AZ,Arizona,1840023057
Mishawaka,IN,Indiana,1840014695
Columbus,IN,Indiana,1840013714
Troy,NY,New York,1840003087
North Bethesda,MD,Maryland,1840031494
Milford city ,CT,Connecticut,1840028605
Collierville,TN,Tennessee,1840016403
Grapevine,TX,Texas,1840020697
Summerville,SC,South Carolina,1840016886
Cypress,CA,California,1840019327
Downers Grove,IL,Illinois,1840011404
Murray,UT,Utah,1840020159
Catalina Foothills,AZ,Arizona,1840018110
East Honolulu,HI,Hawaii,1840039181
Draper,UT,Utah,1840018747
Chesterfield,MO,Missouri,1840007446
Cerritos,CA,California,1840019215
Bedford,TX,Texas,1840019424
St. Louis Park,MN,Minnesota,1840008935
Azusa,CA,California,1840019226
Euclid,OH,Ohio,1840000600
McLean,VA,Virginia,1840006018
Coral Gables,FL,Florida,1840015147
Lincoln,CA,California,1840020231
Jeffersonville,IN,Indiana,1840008642
Ceres,CA,California,1840018910
Biloxi,MS,Mississippi,1840013948
Lawrence,IN,Indiana,1840008434
Poway,CA,California,1840020624
Cedar Hill,TX,Texas,1840019433
Portage,MI,Michigan,1840003183
Rowland Heights,CA,California,1840019211
Niagara Falls,NY,New York,1840000371
Dublin,OH,Ohio,1840008389
El Dorado Hills,CA,California,1840017565
Mooresville,NC,North Carolina,1840016215
North Highlands,CA,California,1840018841
Antelope,CA,California,1840022490
Spring Hill,TN,Tennessee,1840015386
Everett,MA,Massachusetts,1840000425
University,FL,Florida,1840073852
Roswell,NM,New Mexico,1840020549
Leesburg,VA,Virginia,1840005872
Rancho Santa Margarita,CA,California,1840020584
Tuckahoe,VA,Virginia,1840006395
Titusville,FL,Florida,1840015962
Glenview,IL,Illinois,1840011280
Wauwatosa,WI,Wisconsin,1840003033
Stillwater,OK,Oklahoma,1840021675
Minot,ND,North Dakota,1840000053
La Mirada,CA,California,1840020512
Wilson,NC,North Carolina,1840015383
Newark,CA,California,1840020295
Roseville,MI,Michigan,1840003092
East Lansing,MI,Michigan,1840003101
Mentor,OH,Ohio,1840000539
Bothell,WA,Washington,1840018419
San Luis Obispo,CA,California,1840021734
Burleson,TX,Texas,1840019467
East Providence,RI,Rhode Island,1840003288
Middletown,CT,Connecticut,1840004844
Brea,CA,California,1840019323
Salina,KS,Kansas,1840001647
Potomac,MD,Maryland,1840005837
Farmington,NM,New Mexico,1840020349
Sicklerville,NJ,New Jersey,1840033409
Ocoee,FL,Florida,1840015098
Hilo,HI,Hawaii,1840023193
Oro Valley,AZ,Arizona,1840023058
Fort Pierce,FL,Florida,1840014178
Wake Forest,NC,North Carolina,1840016199
Beavercreek,OH,Ohio,1840007312
Strongsville,OH,Ohio,1840003415
Rockwall,TX,Texas,1840020717
Attleboro,MA,Massachusetts,1840000496
Winter Garden,FL,Florida,1840015965
Pearl City,HI,Hawaii,1840023251
Haltom City,TX,Texas,1840020698
Altamonte Springs,FL,Florida,1840014072
Hackensack,NJ,New Jersey,1840003556
Westfield,IN,Indiana,1840010500
Elmhurst,IL,Illinois,1840008142
Bountiful,UT,Utah,1840018737
Littleton,CO,Colorado,1840020213
Huntsville,TX,Texas,1840019565
Cleveland Heights,OH,Ohio,1840000597
Morgan Hill,CA,California,1840020331
Keller,TX,Texas,1840019428
Kyle,TX,Texas,1840020907
Little Elm,TX,Texas,1840020640
Whitney,NV,Nevada,1840033834
Prescott,AZ,Arizona,1840020436
Sayreville,NJ,New Jersey,1840001332
Urbandale,IA,Iowa,1840010184
Ashburn,VA,Virginia,1840024495
Sierra Vista,AZ,Arizona,1840022103
Cutler Bay,FL,Florida,1840017276
Palm Springs,CA,California,1840020556
Riverton,UT,Utah,1840020157
Lake Ridge,VA,Virginia,1840006099
North Lauderdale,FL,Florida,1840015138
Fairfield,OH,Ohio,1840003802
West Lafayette,IN,Indiana,1840010430
Goose Creek,SC,South Carolina,1840013761
Salem,MA,Massachusetts,1840000410
Los Banos,CA,California,1840020312
Rohnert Park,CA,California,1840020243
Fond du Lac,WI,Wisconsin,1840002603
Brentwood,TN,Tennessee,1840013381
Freeport,NY,New York,1840005288
Lombard,IL,Illinois,1840011402
Plainfield,IL,Illinois,1840011495
Lompoc,CA,California,1840020468
Trujillo Alto,PR,Puerto Rico,1630023656
Burke,VA,Virginia,1840006014
Moorhead,MN,Minnesota,1840007731
Oakland Park,FL,Florida,1840015139
Wilkes-Barre,PA,Pennsylvania,1840000777
Campbell,CA,California,1840018949
Mankato,MN,Minnesota,1840008975
Pittsfield,MA,Massachusetts,1840003116
San Bruno,CA,California,1840021549
Danville,CA,California,1840021532
Concord,NH,New Hampshire,1840002747
The Colony,TX,Texas,1840022005
Odenton,MD,Maryland,1840005912
Greenacres,FL,Florida,1840036057
West Babylon,NY,New York,1840005109
Shakopee,MN,Minnesota,1840008955
Linden,NJ,New Jersey,1840001094
Altadena,CA,California,1840017918
North Miami Beach,FL,Florida,1840015155
Gallatin,TN,Tennessee,1840013295
Wentzville,MO,Missouri,1840010717
Hicksville,NY,New York,1840005266
Jefferson City,MO,Missouri,1840008615
Buffalo Grove,IL,Illinois,1840010143
Woonsocket,RI,Rhode Island,1840003290
Oakley,CA,California,1840020279
Eagle Mountain,UT,Utah,1840018757
Catonsville,MD,Maryland,1840005679
Woodbridge,VA,Virginia,1840006106
Ormond Beach,FL,Florida,1840015076
Moline,IL,Illinois,1840008181
Huber Heights,OH,Ohio,1840003782
Edmonds,WA,Washington,1840037645
Manassas,VA,Virginia,1840003839
Danville,VA,Virginia,1840003878
Pahrump,NV,Nevada,1840018821
Belleville,IL,Illinois,1840007486
Beverly,MA,Massachusetts,1840000411
Midland,MI,Michigan,1840002660
Coppell,TX,Texas,1840019439
Channelview,TX,Texas,1840018253
Puyallup,WA,Washington,1840019859
Rancho Palos Verdes,CA,California,1840020508
Coachella,CA,California,1840019294
Linton Hall,VA,Virginia,1840006100
Peachtree Corners,GA,Georgia,1840029447
Woodlawn,MD,Maryland,1840005697
Pine Bluff,AR,Arkansas,1840014699
Spanish Fork,UT,Utah,1840021398
Annandale,VA,Virginia,1840006011
Fitchburg,MA,Massachusetts,1840000435
Kearny,NJ,New Jersey,1840003601
Maplewood,MN,Minnesota,1840008937
Mableton,GA,Georgia,1840013690
Schertz,TX,Texas,1840022213
Newnan,GA,Georgia,1840014833
Clermont,FL,Florida,1840015080
North Fort Myers,FL,Florida,1840014222
Marlborough,MA,Massachusetts,1840000427
Vineyard,CA,California,1840018846
Coram,NY,New York,1840005032
Bartlett,IL,Illinois,1840011246
Hollister,CA,California,1840020354
Bullhead City,AZ,Arizona,1840019748
Lancaster,TX,Texas,1840020714
Grove City,OH,Ohio,1840007264
Marion,IA,Iowa,1840008099
Brookfield,WI,Wisconsin,1840003012
Delaware,OH,Ohio,1840007237
Hallandale Beach,FL,Florida,1840014237
Woburn,MA,Massachusetts,1840003124
Columbia,TN,Tennessee,1840014518
Germantown,TN,Tennessee,1840013473
Shelton,CT,Connecticut,1840004840
Covington,KY,Kentucky,1840014263
Westfield,MA,Massachusetts,1840000463
Friendswood,TX,Texas,1840020969
The Acreage,FL,Florida,1840026061
Essex,MD,Maryland,1840005675
Culver City,CA,California,1840019243
Annapolis,MD,Maryland,1840005928
Duncanville,TX,Texas,1840019442
Cedar Falls,IA,Iowa,1840006946
Milton,GA,Georgia,1840014738
Weslaco,TX,Texas,1840022258
Lake Oswego,OR,Oregon,1840019955
Lancaster,OH,Ohio,1840003781
Findlay,OH,Ohio,1840000886
Valley Stream,NY,New York,1840005331
New Berlin,WI,Wisconsin,1840003025
Hutchinson,KS,Kansas,1840001673
Holly Springs,NC,North Carolina,1840016193
French Valley,CA,California,1840075867
Security-Widefield,CO,Colorado,1840074635
Hurst,TX,Texas,1840019427
Romeoville,IL,Illinois,1840011489
Crystal Lake,IL,Illinois,1840006969
Chelsea,MA,Massachusetts,1840000456
Waipahu,HI,Hawaii,1840023258
Clinton,MD,Maryland,1840005949
Meadow Woods,FL,Florida,1840029057
Carol Stream,IL,Illinois,1840010169
Brighton,CO,Colorado,1840018784
Bell Gardens,CA,California,1840019229
Waxahachie,TX,Texas,1840022083
Reynoldsburg,OH,Ohio,1840009473
Lincoln Park,MI,Michigan,1840003984
Streamwood,IL,Illinois,1840011328
Aventura,FL,Florida,1840014243
Fort Lee,NJ,New Jersey,1840003552
Quincy,IL,Illinois,1840009466
San Gabriel,CA,California,1840021862
Valrico,FL,Florida,1840028790
Indian Trail,NC,North Carolina,1840016453
Park Ridge,IL,Illinois,1840009183
Hobbs,NM,New Mexico,1840020616
Cape Girardeau,MO,Missouri,1840007598
Oviedo,FL,Florida,1840015089
Warren,OH,Ohio,1840000652
Plant City,FL,Florida,1840015115
Urbana,IL,Illinois,1840010451
Olive Branch,MS,Mississippi,1840014641
Keizer,OR,Oregon,1840018581
Severna Park,MD,Maryland,1840005926
Wheeling,IL,Illinois,1840011334
Roy,UT,Utah,1840020132
Issaquah,WA,Washington,1840018422
Westerville,OH,Ohio,1840003763
Grants Pass,OR,Oregon,1840020087
Lynnwood,WA,Washington,1840019788
Calexico,CA,California,1840019379
Mission Bend,TX,Texas,1840019643
Royal Palm Beach,FL,Florida,1840018309
Land O' Lakes,FL,Florida,1840014120
Bettendorf,IA,Iowa,1840007079
Pacifica,CA,California,1840020307
Cottage Grove,MN,Minnesota,1840006735
Clovis,NM,New Mexico,1840019195
Vestavia Hills,AL,Alabama,1840015673
La Presa,CA,California,1840018023
Holyoke,MA,Massachusetts,1840000465
Evans,GA,Georgia,1840013095
La Puente,CA,California,1840020513
Apache Junction,AZ,Arizona,1840019365
Menomonee Falls,WI,Wisconsin,1840003020
Phenix City,AL,Alabama,1840006012
Stanton,CA,California,1840021966
Post Falls,ID,Idaho,1840019811
La Vergne,TN,Tennessee,1840014496
Parkland,WA,Washington,1840018453
East Meadow,NY,New York,1840005236
Mount Juliet,TN,Tennessee,1840014465
Hot Springs,AR,Arkansas,1840014670
Winter Springs,FL,Florida,1840015959
Monrovia,CA,California,1840020498
Prattville,AL,Alabama,1840004086
Carpentersville,IL,Illinois,1840010149
West Fargo,ND,North Dakota,1840001935
Northglenn,CO,Colorado,1840020192
East Point,GA,Georgia,1840013661
Tupelo,MS,Mississippi,1840015561
Rosenberg,TX,Texas,1840020948
Montclair,CA,California,1840020408
Peachtree City,GA,Georgia,1840014822
La Quinta,CA,California,1840020559
Mechanicsville,VA,Virginia,1840006340
Sun City,AZ,Arizona,1840019311
Richmond West,FL,Florida,1840073270
Greenfield,WI,Wisconsin,1840003039
Owasso,OK,Oklahoma,1840020385
Hanover Park,IL,Illinois,1840011251
Portage,IN,Indiana,1840009264
Rock Island,IL,Illinois,1840009233
Lebanon,TN,Tennessee,1840014466
Foothill Farms,CA,California,1840017582
New Albany,IN,Indiana,1840008662
Martinez,CA,California,1840020278
Riviera Beach,FL,Florida,1840015126
Adelanto,CA,California,1840019117
Pleasant Grove,UT,Utah,1840020173
Leavenworth,KS,Kansas,1840001591
Muskogee,OK,Oklahoma,1840020401
Oregon City,OR,Oregon,1840019954
Bartlesville,OK,Oklahoma,1840018977
Saratoga Springs,UT,Utah,1840021397
Kendall West,FL,Florida,1840035805
Richfield,MN,Minnesota,1840008930
Kearns,UT,Utah,1840017500
Tucker,GA,Georgia,1840013701
Elmont,NY,New York,1840005226
Franklin,WI,Wisconsin,1840003043
Oakton,VA,Virginia,1840006023
Lewiston,ME,Maine,1840000320
South Valley,NM,New Mexico,1840033724
Beloit,WI,Wisconsin,1840002471
Upper Arlington,OH,Ohio,1840003762
DeLand,FL,Florida,1840015071
Temple City,CA,California,1840021872
Wildomar,CA,California,1840022902
Chillum,MD,Maryland,1840005948
Princeton,FL,Florida,1840014248
Claremont,CA,California,1840019216
Winchester,NV,Nevada,1840033770
Central Islip,NY,New York,1840005028
Georgetown,KY,Kentucky,1840013197
Oak Creek,WI,Wisconsin,1840003047
Commack,NY,New York,1840005030
South Miami Heights,FL,Florida,1840014240
Moorpark,CA,California,1840020472
Merrillville,IN,Indiana,1840009261
Estero,FL,Florida,1840013129
Egypt Lake-Leto,FL,Florida,1840073269
Roseville,MN,Minnesota,1840008939
Dunedin,FL,Florida,1840014144
Farmers Branch,TX,Texas,1840020706
Calumet City,IL,Illinois,1840007023
Marion,OH,Ohio,1840008332
Addison,IL,Illinois,1840010171
Buenaventura Lakes,FL,Florida,1840028974
Westmont,CA,California,1840028408
Lauderdale Lakes,FL,Florida,1840015145
Richmond,IN,Indiana,1840014176
Carrollwood,FL,Florida,1840029026
Olney,MD,Maryland,1840005836
Orangevale,CA,California,1840018842
West Hollywood,CA,California,1840028098
Randallstown,MD,Maryland,1840005688
Gahanna,OH,Ohio,1840008390
Meridian,MS,Mississippi,1840014891
Norristown,PA,Pennsylvania,1840003705
Manhattan Beach,CA,California,1840020496
La Porte,TX,Texas,1840020932
Inver Grove Heights,MN,Minnesota,1840007858
